title,price,sold,location,link,category_link
KERUPUK SEBLAK BANTET - KRUPUK BANTAT UDANG BINTANG KRIBO MAWAR,2.099,10RB+ Terjual,KAB. MOJOKERTO,https://shopee.co.id/KERUPUK-SEBLAK-BANTET-KRUPUK-BANTAT-UDANG-BINTANG-KRIBO-MAWAR-i.550207613.13319100497?sp_atk=3c1c11cb-8adb-4c2a-b034-4f9a742d516b&xptdk=3c1c11cb-8adb-4c2a-b034-4f9a742d516b,https://shopee.co.id/Makanan-Minuman-cat.11043451
ROTI MARYAM / ROTI CANAI / ROTI CANE AUTHENTIC KANGKEBAB CEMILAN FROZEN,8.800,"1,1RB Terjual",KAB. BEKASI,https://shopee.co.id/ROTI-MARYAM-ROTI-CANAI-ROTI-CANE-AUTHENTIC-KANGKEBAB-CEMILAN-FROZEN-i.773171852.21295838710?sp_atk=9df6356c-de66-42fe-9974-19d6db24fdf9&xptdk=9df6356c-de66-42fe-9974-19d6db24fdf9,https://shopee.co.id/Roti-Kue-cat.11043451.11043544
( GROSIRAN ) KURMA SUKARI AL QASSIM 1kg KURMA SUKKARI EMBER GRADE A 850 gram,14.940,10RB+ Terjual,KAB. PROBOLINGGO,https://shopee.co.id/(-GROSIRAN-)-KURMA-SUKARI-AL-QASSIM-1kg-KURMA-SUKKARI-EMBER-GRADE-A-850-gram-i.285836848.14664291694?sp_atk=295a2967-ef2a-422b-b3d3-57fe0d85c48e&xptdk=295a2967-ef2a-422b-b3d3-57fe0d85c48e,https://shopee.co.id/Makanan-Minuman-cat.11043451
Sambal Sachet Ayam Suwir/Cakalang/Cumi/Jengkol Balado/Pete/Terasi/Teri Medan/Teri Kacang/Terasi Teri/Udang Balado 20gr,3.550,10RB+ Terjual,KOTA JAKARTA SELATAN,https://shopee.co.id/Sambal-Sachet-Ayam-Suwir-Cakalang-Cumi-Jengkol-Balado-Pete-Terasi-Teri-Medan-Teri-Kacang-Terasi-Teri-Udang-Balado-20gr-i.252679696.18484002290?sp_atk=82eb3b78-3043-43e9-9f72-d60d8b8b37da&xptdk=82eb3b78-3043-43e9-9f72-d60d8b8b37da,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467
Teh Dandang Biru 40 gram,4.000,10RB+ Terjual,KOTA JAKARTA PUSAT,https://shopee.co.id/Teh-Dandang-Biru-40-gram-i.51507119.4310071116?sp_atk=8d4ce7d9-8eb1-4006-8bea-5b297f2ad6f9&xptdk=8d4ce7d9-8eb1-4006-8bea-5b297f2ad6f9,https://shopee.co.id/Minuman-cat.11043451.11043502
Susu Bubuk Indoprima Full Cream (untuk penggemuk badan) ukuran 700 Gram,78.000,10RB+ Terjual,KOTA SEMARANG,https://shopee.co.id/Susu-Bubuk-Indoprima-Full-Cream-(untuk-penggemuk-badan)-ukuran-700-Gram-i.68993080.1150127368?sp_atk=f7759689-d9ac-46db-aecf-dde51051dcf5&xptdk=f7759689-d9ac-46db-aecf-dde51051dcf5,https://shopee.co.id/Susu-Olahan-cat.11043451.11043517
Anggur Perjamuan Cup LS (isi 100) non alkohol,73.500,"2,1RB Terjual",KOTA JAKARTA PUSAT,https://shopee.co.id/Anggur-Perjamuan-Cup-LS-(isi-100)-non-alkohol-i.29919411.9113621471?sp_atk=ac5f4479-9074-4f6e-94a1-748bc63ba58f&xptdk=ac5f4479-9074-4f6e-94a1-748bc63ba58f,https://shopee.co.id/Makanan-Minuman-Lainnya-cat.11043451.11043556
Cokelat Compound Hitam Manis isi Kacang Mede Chocolate Cashew Dus,59.500,10RB+ Terjual,KAB. TANGERANG,https://shopee.co.id/Cokelat-Compound-Hitam-Manis-isi-Kacang-Mede-Chocolate-Cashew-Dus-i.28330771.18772834787?sp_atk=d904dba1-c894-4d73-923d-a7d5259787b1&xptdk=d904dba1-c894-4d73-923d-a7d5259787b1,https://shopee.co.id/Makanan-Minuman-cat.11043451
BASO ACI AYAM MERCON KUAH SEGAR (BOCI AYAM),6.499,10RB+ Terjual,KOTA TANGERANG,https://shopee.co.id/BASO-ACI-AYAM-MERCON-KUAH-SEGAR-(BOCI-AYAM)-i.222110471.3127004446?sp_atk=0e5e6932-19b6-428c-b4fe-92dc7b17820e&xptdk=0e5e6932-19b6-428c-b4fe-92dc7b17820e,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
OLD TOWN white coffee Hazelnut / Classic / Less sugar / extra rich / coffee & creamer,62.000,10RB+ Terjual,KOTA MEDAN,https://shopee.co.id/OLD-TOWN-white-coffee-Hazelnut-Classic-Less-sugar-extra-rich-coffee-creamer-i.541413464.13854597096?sp_atk=7a780368-3eb9-4aac-82c8-ce8b2de86469&xptdk=7a780368-3eb9-4aac-82c8-ce8b2de86469,https://shopee.co.id/Minuman-cat.11043451.11043502
HALAL WULAMA LATIAO UKURAN BESAR,12.800,10RB+ Terjual,KOTA BEKASI,https://shopee.co.id/HALAL-WULAMA-LATIAO-UKURAN-BESAR-i.187355098.23557678302?sp_atk=3a5eb3c9-6b9b-4c4e-a77f-3697bee00a30&xptdk=3a5eb3c9-6b9b-4c4e-a77f-3697bee00a30,https://shopee.co.id/Makanan-Instan-cat.11043451.11043564
Seduh Pertama 10 Tea Bag - Green Tea - Teh Detox & Diet | Siap Seduh Kemasan Ekonomis Dalam Kantong Teh,6.400,10RB+ Terjual,KAB. BEKASI,https://shopee.co.id/Seduh-Pertama-10-Tea-Bag-Green-Tea-Teh-Detox-Diet-Siap-Seduh-Kemasan-Ekonomis-Dalam-Kantong-Teh-i.83254802.13422519529?sp_atk=8516d3ae-314d-4f1b-ae43-156380fb2cfc&xptdk=8516d3ae-314d-4f1b-ae43-156380fb2cfc,https://shopee.co.id/Minuman-cat.11043451.11043502
SUNBELL BESAR KHUSUS PANCING UKURAN 185gram exp 2026,16.599,"5,5RB Terjual",KAB. BEKASI,https://shopee.co.id/SUNBELL-BESAR-KHUSUS-PANCING-UKURAN-185gram-exp-2026-i.235757853.21439841572?sp_atk=3fc38dd2-36b0-48b6-879f-4926fc58be3e&xptdk=3fc38dd2-36b0-48b6-879f-4926fc58be3e,https://shopee.co.id/Makanan-Kaleng-cat.11043451.11043557
(FLASH SALE) BASRENG JAWARA BUMBU MELIMPAH RUAH - 1KG,33.999,10RB+ Terjual,KAB. BANDUNG,https://shopee.co.id/(FLASH-SALE)-BASRENG-JAWARA-BUMBU-MELIMPAH-RUAH-1KG-i.119540675.22430077265?sp_atk=db01a2a3-f573-4a72-b30b-5ee72fd3848f&xptdk=db01a2a3-f573-4a72-b30b-5ee72fd3848f,https://shopee.co.id/Makanan-Minuman-cat.11043451
Collins Dip Glaze 1kg - Dipping Coklat HALAL Topping Donat Pisang Nuget,31.999,10RB+ Terjual,KOTA TANGERANG,https://shopee.co.id/Collins-Dip-Glaze-1kg-Dipping-Coklat-HALAL-Topping-Donat-Pisang-Nuget-i.1937341.4529187594?sp_atk=e65a52a3-eb61-4dee-b4f2-319956f7f95a&xptdk=e65a52a3-eb61-4dee-b4f2-319956f7f95a,https://shopee.co.id/Menu-Sarapan-cat.11043451.11043496
Sari Air Lemon Murni Detox Detoks Jus Diet Alami Pure Lemon Water,14.700,10RB+ Terjual,KOTA JAKARTA UTARA,https://shopee.co.id/Sari-Air-Lemon-Murni-Detox-Detoks-Jus-Diet-Alami-Pure-Lemon-Water-i.8350511.15163008750?sp_atk=c1c10310-9217-4fbc-b11c-5fe04de70595&xptdk=c1c10310-9217-4fbc-b11c-5fe04de70595,https://shopee.co.id/Minuman-cat.11043451.11043502
Dari Bumi Paket Diet Sehat Detox Alami Sari Lemon 500 Ml Premium dan Madu Murni Akasia 350 Gr,78.210,"3,7RB Terjual",KOTA JAKARTA BARAT,https://shopee.co.id/Dari-Bumi-Paket-Diet-Sehat-Detox-Alami-Sari-Lemon-500-Ml-Premium-dan-Madu-Murni-Akasia-350-Gr-i.287955161.22572892033?sp_atk=44b0c629-824a-4ea9-b767-1f8b6fff7fb6&xptdk=44b0c629-824a-4ea9-b767-1f8b6fff7fb6,https://shopee.co.id/Minuman-cat.11043451.11043502
basreng stik pedas daun jeruk 1 kg,39.000,10RB+ Terjual,KAB. BANDUNG,https://shopee.co.id/basreng-stik-pedas-daun-jeruk-1-kg-i.732679906.19850016528?sp_atk=6554f280-df59-4a3c-a415-1f3290c91979&xptdk=6554f280-df59-4a3c-a415-1f3290c91979,https://shopee.co.id/Makanan-Ringan-cat.11043451.11043453
Oreo Softcake 12x16gr - Triple Pack,83.400,"2,8RB Terjual",KOTA BALIKPAPAN,https://shopee.co.id/Oreo-Softcake-12x16gr-Triple-Pack-i.20090785.15015863277?sp_atk=f62e0435-db75-4797-8a13-0260fd4a67c0&xptdk=f62e0435-db75-4797-8a13-0260fd4a67c0,https://shopee.co.id/Roti-Kue-cat.11043451.11043544
PRONAS Luncheon Sapi 198 gr Buy 2 Get 1,75.000,"1,4RB Terjual",KOTA BEKASI,https://shopee.co.id/PRONAS-Luncheon-Sapi-198-gr-Buy-2-Get-1-i.262869574.21312587737?sp_atk=7af9cd8b-fdf0-49f2-8633-b385bb09a558&xptdk=7af9cd8b-fdf0-49f2-8633-b385bb09a558,https://shopee.co.id/Makanan-Kaleng-cat.11043451.11043557
Gula Aren Organik 1kg / Gula Semut / Arenga Sugar Organic GRADE A EXPORT QUALITY/ Tanpa Campuran Gula Tebu/ Gula Aren 1kg,34.650,10RB+ Terjual,KOTA SURABAYA,https://shopee.co.id/Gula-Aren-Organik-1kg-Gula-Semut-Arenga-Sugar-Organic-GRADE-A-EXPORT-QUALITY-Tanpa-Campuran-Gula-Tebu-Gula-Aren-1kg-i.218164978.7693534337?sp_atk=619dfa5d-5329-4627-b82e-24d43418c06e&xptdk=619dfa5d-5329-4627-b82e-24d43418c06e,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467
Beorganik Mushroom Stock Powder (NON MSG) / Kaldu Jamur,49.000,"9,4RB Terjual",KOTA JAKARTA BARAT,https://shopee.co.id/Beorganik-Mushroom-Stock-Powder-(NON-MSG)-Kaldu-Jamur-i.275665913.3461481516?sp_atk=124a0b9f-319b-420c-bd7e-d0eb3654ac53&xptdk=124a0b9f-319b-420c-bd7e-d0eb3654ac53,https://shopee.co.id/Makanan-Instan-cat.11043451.11043564
Indomie Mie Instan Soto Mie 5 x 70 gr,16.400,"7,5RB Terjual",KOTA BEKASI,https://shopee.co.id/Indomie-Mie-Instan-Soto-Mie-5-x-70-gr-i.65323877.21655324218?sp_atk=93ae2d07-111e-4814-9e3a-45efb9da4e33&xptdk=93ae2d07-111e-4814-9e3a-45efb9da4e33,https://shopee.co.id/Makanan-Instan-cat.11043451.11043564
Longan BALA Brand 565gr / Lengkeng Kaleng / Kelengkeng,34.000,821 Terjual,KOTA JAKARTA BARAT,https://shopee.co.id/Longan-BALA-Brand-565gr-Lengkeng-Kaleng-Kelengkeng-i.55500115.2291766411?sp_atk=b4a663d1-33a9-4abe-96b2-3bea21e6bd6a&xptdk=b4a663d1-33a9-4abe-96b2-3bea21e6bd6a,https://shopee.co.id/Makanan-Kaleng-cat.11043451.11043557
BASRENG ORIGINAL MURAH VIRAL TIKTOK PEDAS DAUN JERUK ISI 250GRAM original bakso goreng bangsreng murah,19.999,10RB+ Terjual,KAB. MOJOKERTO,https://shopee.co.id/BASRENG-ORIGINAL-MURAH-VIRAL-TIKTOK-PEDAS-DAUN-JERUK-ISI-250GRAM-original-bakso-goreng-bangsreng-murah-i.255400685.19349147293?sp_atk=6a80994e-37ed-45e2-acef-1dfabd82e1d0&xptdk=6a80994e-37ed-45e2-acef-1dfabd82e1d0,https://shopee.co.id/Makanan-Ringan-cat.11043451.11043453
1KG Bawang Merah,19.999,"1,8RB Terjual",KOTA BEKASI,https://shopee.co.id/1KG-Bawang-Merah-i.1056374358.20584815460?sp_atk=3bf732aa-be72-46db-abbb-367e6f6f62c2&xptdk=3bf732aa-be72-46db-abbb-367e6f6f62c2,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
Kulit Lumpia Mekar Jaya 18cm Isi 50 Lembar (REAL PICT. FOTO SENDIRI),9.700,10RB+ Terjual,KOTA SURABAYA,https://shopee.co.id/Kulit-Lumpia-Mekar-Jaya-18cm-Isi-50-Lembar-(REAL-PICT.-FOTO-SENDIRI)-i.15061276.3954187348?sp_atk=8bdcefb2-fe4f-4a33-a8a0-fb535fbcdfb5&xptdk=8bdcefb2-fe4f-4a33-a8a0-fb535fbcdfb5,https://shopee.co.id/Roti-Kue-cat.11043451.11043544
Pewarna Makanan Koepoe Koepoe Kupu LENGKAP 30ml,3.900,10RB+ Terjual,KOTA BEKASI,https://shopee.co.id/Pewarna-Makanan-Koepoe-Koepoe-Kupu-LENGKAP-30ml-i.146946052.9577466212?sp_atk=84e821c2-26ed-44a8-836a-3c43d06683a8&xptdk=84e821c2-26ed-44a8-836a-3c43d06683a8,https://shopee.co.id/Makanan-Minuman-cat.11043451
Roti Gulung Aoka 60 gr,2.000,10RB+ Terjual,KOTA SEMARANG,https://shopee.co.id/Roti-Gulung-Aoka-60-gr-i.929888.16972555039?sp_atk=6ef0bedd-4b2c-41c4-832d-644f10c4ad0c&xptdk=6ef0bedd-4b2c-41c4-832d-644f10c4ad0c,https://shopee.co.id/Roti-Kue-cat.11043451.11043544
BUMBU KALDU SEDAAP RASA AYAM & RASA SAPI 9GRAM ISI 18 SASET,5.499,"4,8RB Terjual",KAB. JOMBANG,https://shopee.co.id/BUMBU-KALDU-SEDAAP-RASA-AYAM-RASA-SAPI-9GRAM-ISI-18-SASET-i.1093636830.23487250413?sp_atk=d7306307-a07d-42cc-8172-3e354ab8ca6b&xptdk=d7306307-a07d-42cc-8172-3e354ab8ca6b,https://shopee.co.id/Makanan-Instan-cat.11043451.11043564
Nabati Ahh 30gr (10pcs @3gr) Tersedia  2 & Varian Nextar Cookies Korean Goguma 90gr (8 pcs@11.25gr),16.200,4RB Terjual,KOTA JAKARTA BARAT,https://shopee.co.id/Nabati-Ahh-30gr-(10pcs-3gr)-Tersedia-2-Varian-Nextar-Cookies-Korean-Goguma-90gr-(8-pcs-11.25gr)-i.53314700.24111121863?sp_atk=5f0b68e1-1577-4762-9d1f-1266b66d9bec&xptdk=5f0b68e1-1577-4762-9d1f-1266b66d9bec,https://shopee.co.id/Makanan-Minuman-cat.11043451
[PROMO] SNACK KILOAN SERBA 100GR BRAND ORIGINAL / PUSAT CEMILAN MURAH,16.999,10RB+ Terjual,KOTA DEPOK,https://shopee.co.id/-PROMO-SNACK-KILOAN-SERBA-100GR-BRAND-ORIGINAL-PUSAT-CEMILAN-MURAH-i.56750606.9655239222?sp_atk=ec4121d0-a692-4f41-9202-db7227b41cfc&xptdk=ec4121d0-a692-4f41-9202-db7227b41cfc,https://shopee.co.id/Makanan-Ringan-cat.11043451.11043453
Nutriflakes Sereal Umbi Garut Obat Asam Lambung Atasi Maag Mag Gerd Original Makanan Diet Isi 280gr,95.000,"3,2RB Terjual",KOTA SURABAYA,https://shopee.co.id/Nutriflakes-Sereal-Umbi-Garut-Obat-Asam-Lambung-Atasi-Maag-Mag-Gerd-Original-Makanan-Diet-Isi-280gr-i.620204481.20609238424?sp_atk=8e27195e-6b7e-4489-bada-e0d07abc0ce0&xptdk=8e27195e-6b7e-4489-bada-e0d07abc0ce0,https://shopee.co.id/Menu-Sarapan-cat.11043451.11043496
CUANKI TAHU GEPENG 50PCS/ CUANKI TAHU GEPREK/LIBANFOOD,18.500,"1,8RB Terjual",KAB. BANDUNG BARAT,https://shopee.co.id/CUANKI-TAHU-GEPENG-50PCS-CUANKI-TAHU-GEPREK-LIBANFOOD-i.189916838.9414786295?sp_atk=ef9dc4aa-727c-46fb-98ba-32b6c00c5b05&xptdk=ef9dc4aa-727c-46fb-98ba-32b6c00c5b05,https://shopee.co.id/Makanan-Minuman-Lainnya-cat.11043451.11043556
Bango Kecap Manis Refill 735 mL x3,95.500,10RB+ Terjual,KOTA BEKASI,https://shopee.co.id/Bango-Kecap-Manis-Refill-735-mL-x3-i.14318452.14995142246?sp_atk=bbf333f1-8f3b-4d07-aac2-71e474ae5abf&xptdk=bbf333f1-8f3b-4d07-aac2-71e474ae5abf,https://shopee.co.id/Makanan-Minuman-cat.11043451
MIE Mi ABC Rasa Ayam Bawang 65 gr,1.950,10RB+ Terjual,KOTA JAKARTA UTARA,https://shopee.co.id/MIE-Mi-ABC-Rasa-Ayam-Bawang-65-gr-i.256364012.13162363420?sp_atk=f024844f-7cba-410a-bdee-a8c3bb5d0d72&xptdk=f024844f-7cba-410a-bdee-a8c3bb5d0d72,https://shopee.co.id/Makanan-Instan-cat.11043451.11043564
SUSU GOMILKU SR12 SUSU KAMBING ETAWA PREMIUM,84.999,351 Terjual,KOTA JAKARTA BARAT,https://shopee.co.id/SUSU-GOMILKU-SR12-SUSU-KAMBING-ETAWA-PREMIUM-i.704005663.25261523334?sp_atk=0413291a-9a25-4f89-ae39-bad00fdd5368&xptdk=0413291a-9a25-4f89-ae39-bad00fdd5368,https://shopee.co.id/Susu-Olahan-cat.11043451.11043517
Kurma Ajwa 1 Kg Asli / Kurma Nabi Super Asli Madinah,90.900,10RB+ Terjual,KOTA JAKARTA BARAT,https://shopee.co.id/Kurma-Ajwa-1-Kg-Asli-Kurma-Nabi-Super-Asli-Madinah-i.16892122.169709063?sp_atk=674bfb18-7085-478d-ac6b-1edb18f89596&xptdk=674bfb18-7085-478d-ac6b-1edb18f89596,https://shopee.co.id/Makanan-Minuman-cat.11043451
SUSU DANCOW ASLI FULLCREAM & MANIS KEMASAN REPACK 500GRAM,16.500,"3,4RB Terjual",KAB. BANDUNG,https://shopee.co.id/SUSU-DANCOW-ASLI-FULLCREAM-MANIS-KEMASAN-REPACK-500GRAM-i.966009496.23442674083?sp_atk=6ae3fe0e-3409-4b48-9165-0a54c8e2a061&xptdk=6ae3fe0e-3409-4b48-9165-0a54c8e2a061,https://shopee.co.id/Susu-Olahan-cat.11043451.11043517
☘️MUMTAAZZTORE☘️ Frisian Flag Kompleta Susu Bubuk Vanilla Cokelat 10 Sachet,25.777,10RB+ Terjual,KOTA JAKARTA PUSAT,https://shopee.co.id/☘️MUMTAAZZTORE☘️-Frisian-Flag-Kompleta-Susu-Bubuk-Vanilla-Cokelat-10-Sachet-i.40571754.7638864915?sp_atk=d757c3d7-5d4a-4b33-a5cc-8aaddaa1acd7&xptdk=d757c3d7-5d4a-4b33-a5cc-8aaddaa1acd7,https://shopee.co.id/Susu-Olahan-cat.11043451.11043517
Cabe bubuk kasar original dan daun jeruk 100gr - bumbu seblak - basi Aci - bakso cuanki,10.500,10RB+ Terjual,KAB. BEKASI,https://shopee.co.id/Cabe-bubuk-kasar-original-dan-daun-jeruk-100gr-bumbu-seblak-basi-Aci-bakso-cuanki-i.668317868.17581518256?sp_atk=b6d1b1b1-9bbd-4bef-8175-e14d9e1d0007&xptdk=b6d1b1b1-9bbd-4bef-8175-e14d9e1d0007,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467
Etawaku Platinum - Susu Kambing Etawa & Krimer Nabati Isi 200g Butyseller,85.000,"6,7RB Terjual",KOTA MEDAN,https://shopee.co.id/Etawaku-Platinum-Susu-Kambing-Etawa-Krimer-Nabati-Isi-200g-Butyseller-i.150530963.2719194014?sp_atk=53d08837-a675-4803-8465-c523643a89c9&xptdk=53d08837-a675-4803-8465-c523643a89c9,https://shopee.co.id/Susu-Olahan-cat.11043451.11043517
Bumbu Basah Per Bungkus,6.150,"3,7RB Terjual",KOTA PALEMBANG,https://shopee.co.id/Bumbu-Basah-Per-Bungkus-i.886689323.20559502673?sp_atk=0a3c8bb7-2c34-4b0d-a763-9cef27331d68&xptdk=0a3c8bb7-2c34-4b0d-a763-9cef27331d68,https://shopee.co.id/Bahan-Pokok-cat.11043451.11043467
CUANKI LIDAH ISI 150BIJI/BUNGKUS topping baso aci dan seblak,32.999,"2,8RB Terjual",KAB. GRESIK,https://shopee.co.id/CUANKI-LIDAH-ISI-150BIJI-BUNGKUS-topping-baso-aci-dan-seblak-i.33759271.21194980082?sp_atk=4c0e9a81-db38-4807-9973-0d9d8ebf9daf&xptdk=4c0e9a81-db38-4807-9973-0d9d8ebf9daf,https://shopee.co.id/Makanan-Instan-cat.11043451.11043564
[HALAL] WULAMA LATIAO GLUTEN SNACK VEGETARIAN/ SNACK CHINA,15.750,"9,5RB Terjual",KAB. LUMAJANG,https://shopee.co.id/-HALAL-WULAMA-LATIAO-GLUTEN-SNACK-VEGETARIAN-SNACK-CHINA-i.763717536.21180081934?sp_atk=5d431e9a-dc79-4875-9654-d3f505be1706&xptdk=5d431e9a-dc79-4875-9654-d3f505be1706,https://shopee.co.id/Makanan-Instan-cat.11043451.11043564
(TERMURAH) SEBLAK kering pedas • khas mojokerto,1.999,10RB+ Terjual,KAB. MOJOKERTO,https://shopee.co.id/(TERMURAH)-SEBLAK-kering-pedas-•-khas-mojokerto-i.163567194.14733750047?sp_atk=c45d3349-2e24-4f09-a878-75324e57ab03&xptdk=c45d3349-2e24-4f09-a878-75324e57ab03,https://shopee.co.id/Makanan-Ringan-cat.11043451.11043453
Terong Ungu / Terong Bulat / Kentang / Wortel  / Pare / Oyong 500gr,12.000,10RB+ Terjual,KOTA DEPOK,https://shopee.co.id/Terong-Ungu-Terong-Bulat-Kentang-Wortel-Pare-Oyong-500gr-i.54395976.7126805976?sp_atk=b8131899-55f3-4176-9254-79f0f66ce1d5&xptdk=b8131899-55f3-4176-9254-79f0f66ce1d5,https://shopee.co.id/Makanan-Segar-Beku-cat.11043451.11043529
Bittersweet by Najla - Snacktok Tiramisu 2 Pcs,59.063,1RB Terjual,KOTA JAKARTA SELATAN,https://shopee.co.id/Bittersweet-by-Najla-Snacktok-Tiramisu-2-Pcs-i.80053536.23943828246?sp_atk=f3593900-b1d8-44cc-a666-5e64b36b6735&xptdk=f3593900-b1d8-44cc-a666-5e64b36b6735,https://shopee.co.id/Roti-Kue-cat.11043451.11043544
Grandville Abon SAPI Crunchy Single Pack Original,38.900,10RB+ Terjual,KOTA SURABAYA,https://shopee.co.id/Grandville-Abon-SAPI-Crunchy-Single-Pack-Original-i.190911259.4202943636?sp_atk=164327ee-56c7-4a3f-8d58-a83080c40599&xptdk=164327ee-56c7-4a3f-8d58-a83080c40599,https://shopee.co.id/Makanan-Minuman-cat.11043451
(Sakera) 1kg Petis Madura Asli Ikan TUNA kemasan Plastik/Refill,23.000,836 Terjual,KOTA SURABAYA,https://shopee.co.id/(Sakera)-1kg-Petis-Madura-Asli-Ikan-TUNA-kemasan-Plastik-Refill-i.24503366.25852173160?sp_atk=8e8652c8-ab0b-41d5-b52b-5d6bba0b20a8&xptdk=8e8652c8-ab0b-41d5-b52b-5d6bba0b20a8,https://shopee.co.id/Makanan-Instan-cat.11043451.11043564
Susu Etawalin Jual [Grosir] Untuk Asam Urat/Nyeri Sendi/Tulang Kuat/Sakit Pinggang dan Meningkatkan Daya Tahan Tubuh,90.000,664 Terjual,KOTA PALEMBANG,https://shopee.co.id/Susu-Etawalin-Jual-Grosir-Untuk-Asam-Urat-Nyeri-Sendi-Tulang-Kuat-Sakit-Pinggang-dan-Meningkatkan-Daya-Tahan-Tubuh-i.1087417979.18494649108?sp_atk=6fb2f20b-226c-4777-bc37-cf5a3dc83d86&xptdk=6fb2f20b-226c-4777-bc37-cf5a3dc83d86,https://shopee.co.id/Susu-Olahan-cat.11043451.11043517
Resep Roemah / Aneka Bumbu Kuah / Bumbu Sehat Anak / No MSG,9.585,"2,5RB Terjual",KOTA SURABAYA,https://shopee.co.id/Resep-Roemah-Aneka-Bumbu-Kuah-Bumbu-Sehat-Anak-No-MSG-i.539512004.23534830782?sp_atk=326c7c65-7845-45b6-9c68-ba6864fd235c&xptdk=326c7c65-7845-45b6-9c68-ba6864fd235c,https://shopee.co.id/Makanan-Instan-cat.11043451.11043564
Flower Tea / Teh Bunga Premium Trial Sachet / Lavender / Green Tea / Black Tea / Telang / Rosella,4.800,10RB+ Terjual,KOTA SEMARANG,https://shopee.co.id/Flower-Tea-Teh-Bunga-Premium-Trial-Sachet-Lavender-Green-Tea-Black-Tea-Telang-Rosella-i.251655033.17530536924?sp_atk=7c09d95c-82a2-4cd3-9f38-d99a4ccf0e6e&xptdk=7c09d95c-82a2-4cd3-9f38-d99a4ccf0e6e,https://shopee.co.id/Minuman-cat.11043451.11043502
COLLINS DIP GLAZE 300 GRAM,16.500,"4,1RB Terjual",KOTA BANDUNG,https://shopee.co.id/COLLINS-DIP-GLAZE-300-GRAM-i.94650079.7400691472?sp_atk=8f4d4940-f8fe-4ec7-bfe5-755afb025b35&xptdk=8f4d4940-f8fe-4ec7-bfe5-755afb025b35,https://shopee.co.id/Menu-Sarapan-cat.11043451.11043496
3 BOX ETAWALIN 100% ORIGINAL 3 BOX | Susu Kambing Ori Official Store Asli Ampuh Atasi Nyeri Sendi Dan Pegel Linu ETAWALIN,261.000,"2,7RB Terjual",KOTA JAKARTA UTARA,https://shopee.co.id/3-BOX-ETAWALIN-100-ORIGINAL-3-BOX-Susu-Kambing-Ori-Official-Store-Asli-Ampuh-Atasi-Nyeri-Sendi-Dan-Pegel-Linu-ETAWALIN-i.788552937.19427438012?sp_atk=216c3e9e-f0be-4f43-9ff9-b3123730fd05&xptdk=216c3e9e-f0be-4f43-9ff9-b3123730fd05,https://shopee.co.id/Susu-Olahan-cat.11043451.11043517
Baso Aci Tulang Rangu 10 Bungkus Semangkok Boci ( Bakso Aci ),31.289,"2,9RB Terjual",KAB. KLATEN,https://shopee.co.id/Baso-Aci-Tulang-Rangu-10-Bungkus-Semangkok-Boci-(-Bakso-Aci-)-i.327813377.22982171582?sp_atk=11be07ef-f3e4-43e7-9abc-5cc27bf881e7&xptdk=11be07ef-f3e4-43e7-9abc-5cc27bf881e7,https://shopee.co.id/Makanan-Instan-cat.11043451.11043564
roti bakar bandung (tawar) Original,4.950,10RB+ Terjual,KAB. GRESIK,https://shopee.co.id/roti-bakar-bandung-(tawar)-Original-i.414650686.12339754574?sp_atk=530e6374-d1ae-4d33-af47-1b5b1819495e&xptdk=530e6374-d1ae-4d33-af47-1b5b1819495e,https://shopee.co.id/Roti-Kue-cat.11043451.11043544
OSAMILK SUSU PENGGEMUK BADAN (GRATIS KARDUS) ORIGINAL 100% RASA COKLAT DAN VANILLA BISA COD,34.999,10RB+ Terjual,KAB. KARANGANYAR,https://shopee.co.id/OSAMILK-SUSU-PENGGEMUK-BADAN-(GRATIS-KARDUS)-ORIGINAL-100-RASA-COKLAT-DAN-VANILLA-BISA-COD-i.463303623.13916725320?sp_atk=a7fbf920-d059-4c90-a240-b799da662da9&xptdk=a7fbf920-d059-4c90-a240-b799da662da9,https://shopee.co.id/Susu-Olahan-cat.11043451.11043517
Bubuk Minuman Thai Tea 1 Kg / Thai Tea Powder / Bubuk Thai Tea / Powder Thai tea / Thai tea bubuk,47.900,10RB+ Terjual,KOTA BEKASI,https://shopee.co.id/Bubuk-Minuman-Thai-Tea-1-Kg-Thai-Tea-Powder-Bubuk-Thai-Tea-Powder-Thai-tea-Thai-tea-bubuk-i.75525846.1423761183?sp_atk=4c2e1f7f-1411-4fd1-b805-6217ae92e8e6&xptdk=4c2e1f7f-1411-4fd1-b805-6217ae92e8e6,https://shopee.co.id/Minuman-cat.11043451.11043502
Minuman Tradisiona Bali Oak Whiskey Premium Quality,81.375,726 Terjual,KOTA DENPASAR,https://shopee.co.id/Minuman-Tradisiona-Bali-Oak-Whiskey-Premium-Quality-i.808984014.20524502796?sp_atk=c1dba930-03a5-46c7-bd81-82ef814c411f&xptdk=c1dba930-03a5-46c7-bd81-82ef814c411f,https://shopee.co.id/Makanan-Minuman-Lainnya-cat.11043451.11043556
